restaurant_id,name,cuisine,location,city,price_range,rating,num_reviews,delivery_time,is_open,restaurant_type,description,phone,website,established_year,comfort_level,energy_level,social_intimacy,adventure_factor,stress_relief,romance_factor,avg_wait_time,capacity,parking_available,wheelchair_accessible,accepts_reservations,outdoor_seating,wifi_available,live_music,happy_hour
64,"Serrano, Mueller and Wilson Bistro",Mediterranean,"250 Angela Mills Suite 715, Milwaukee, AK 94384",Milwaukee,$$$,3.5,1066,80,True,Fast Casual,"Manage management create. Amount weight explain Mr war. Fund choice show front president than.
Hard spring tough family year voice mean. Just I sell wear stay pressure. Admit assume radio sense day both. Recent girl discussion offer oil truth yard two.",492-958-4515x94265,https://www.burke-harvey.net/,2014,0.891,0.516,0.59,0.68,0.983,0.335,12,176,True,True,True,False,True,False,False
65,Hernandez-Alvarez Bistro,Mexican,"999 Danielle Crossing, Dallas, VI 67882",Dallas,$,4.1,1888,90,True,Steakhouse,"Billion day thank stand husband low beat hour. Sing call box exist group.
Office high practice. Research expert religious.
Current discuss another. Key election total sound information world will lot. Myself executive front method trouble.",247.863.6640,https://huang.info/,2011,0.755,0.695,0.292,0.065,0.044,0.516,17,190,True,True,True,False,True,True,True
66,Charles Ltd Bistro,Indian,"502 Donald Causeway Apt. 452, Seattle, WA 94082",Seattle,$,5.0,1555,80,True,Casual Dining,"National reason sit scene me education.
Marriage star city front over control. Reason government political end summer air try appear.
Another book attention mission western.
Fall above accept assume process among.",3874157656,http://hudson.net/,1967,0.908,0.913,0.993,0.758,0.689,0.508,19,93,True,False,False,False,True,False,False
67,Stevens Group House,Russian,"0277 Mitchell Station Apt. 060, Phoenix, AZ 45283",Phoenix,$,3.6,492,40,True,Family Restaurant,"Actually school south at become happy live. Only pressure glass she without true. Number affect front.
Check sure a treat. Name kid onto green production social.
Could report check. Certainly factor however us parent above health.",+1-662-226-4549x06267,https://www.woods-garcia.biz/,1961,0.604,0.613,0.751,0.638,0.097,0.149,20,122,False,True,True,False,True,True,True
68,Carey-Williams Restaurant,Chinese,"61392 Gary Mount, Houston, AK 10404",Houston,$$$,4.5,1958,17,False,Cafe,"There draw must store need. Other develop into majority green physical everyone. Improve itself institution right thank control.
Around south plant. Until foreign environmental increase under side. Up evening within herself least spend.",(686)600-9365x089,http://walker-rogers.com/,2021,0.975,0.923,0.964,0.908,0.426,0.546,25,144,True,True,False,False,True,False,False
69,Branch and Sons Bistro,Ethiopian,"2156 Michael Cliff Suite 829, Nashville, AS 82351",Nashville,$$$,4.0,433,73,False,Buffet,"Short reveal black stage speech particularly hold.
Everybody against must behind pass. Last deal such mention simple early. Consider into fast. Morning human economic more group.",375.840.1597x93043,http://www.silva.com/,2010,0.679,0.233,0.974,0.322,0.046,0.471,33,199,True,True,True,True,True,False,False
70,Morris and Sons Bistro,Vietnamese,"96305 Garcia Skyway, Sacramento, NE 07146",Sacramento,$$$,4.8,355,52,True,Casual Dining,"Religious look property value loss follow. Onto meet decide military.
Return read perhaps throughout audience cup particular. Ago beautiful word despite exist mission public type. Under resource successful blue improve. Ready actually age born serve population.",+1-752-618-5520,https://hernandez.com/,1963,0.924,0.151,0.934,0.253,0.572,0.984,28,37,True,False,False,True,False,False,True
71,Murphy and Sons Restaurant,Indian,"207 Johnson Crossroad, El Paso, KS 75201",El Paso,$$$,4.6,1526,30,True,Buffet,"Mind TV say tough sea argue enjoy. Across under both career sign.
More create team want military campaign character fly. Her sure leave according. Special could citizen station which.",(885)610-7570x3944,https://taylor.com/,1978,0.868,0.747,0.626,0.445,0.223,0.7,25,187,True,False,True,True,True,False,False
72,Mendoza Inc Restaurant,Russian,"9260 Jared Flats, Detroit, NM 95615",Detroit,$$$$,3.2,403,19,True,Vegan,"Admit often firm along eat few. Decade old view question degree. Security national truth seven prevent.
About store teacher record include drop. Admit most up.
Impact whole agency yard relationship on newspaper. Production sign fill.",252-277-8434,http://www.jackson.com/,1997,0.93,0.739,0.727,0.211,0.697,0.01,24,172,True,True,True,True,True,False,False
73,"Harding, White and Campbell Restaurant",Chinese,"91268 Barnes Pike, San Francisco, HI 35271",San Francisco,$$$,3.9,979,83,True,Steakhouse,"Staff third car hospital serve market.
Professor chair language speak. Word cost feeling.
Officer share human ability response baby suggest. Opportunity station need rock we whether. Century air describe amount.",398-340-5087x894,http://www.romero-bennett.net/,1970,0.273,0.416,0.428,0.954,0.841,0.827,25,84,False,True,True,True,False,False,True
74,"Cervantes, Mercer and Acosta House",Vietnamese,"57831 Smith Camp, Houston, NC 43530",Houston,$$$,4.1,1404,65,True,Casual Dining,"Safe practice spring. Most itself might draw too history. Brother hundred with help computer try public.
Tax together still poor. Blue less bit and. Name nothing trade skin myself.
Speech million charge. Avoid avoid region assume series thousand. Mention rate executive system key effect apply.",001-958-731-0047x640,http://hamilton-murphy.net/,1963,0.47,0.857,0.883,0.111,0.37,0.623,40,155,True,True,False,True,True,False,False
75,Parker LLC Restaurant,Persian,"988 Sheila Ramp, Houston, MP 62831",Houston,$$$,3.9,1407,48,True,Seafood,"Tree news forward cause majority recent audience.
Call recently bill reduce he consider speak charge. Across ten scene drive beat eye.
Product environment especially space worker. Test event range always.
Allow military dinner scene special rock hit.",001-350-351-7653x48875,http://ross.biz/,2006,0.99,0.674,0.778,0.819,0.851,0.496,11,117,True,True,False,False,True,False,False
76,"Simon, Coleman and Kim Cafe",German,"61320 Joseph Mills Apt. 316, San Francisco, NH 97168",San Francisco,$$,4.4,1948,17,True,Steakhouse,"Color part American. Project become long country good begin.
Important sort describe too bar sister move. Already by spend market.
Political heart itself control training husband truth huge. Management laugh last onto. Treat check natural pattern the together you.",(771)559-4692x62818,http://www.castillo-kane.com/,1980,0.294,0.45,0.934,0.403,0.739,0.727,14,40,True,True,True,False,True,False,False
77,Hensley LLC Bistro,Italian,"0719 Lisa Skyway, Los Angeles, VI 35548",Los Angeles,$$$$,3.9,1078,18,True,Bistro,"Cell student natural how. Month especially until land.
Town whether those. Deal network occur Congress.
Make relationship as respond prove best. Friend section three production explain either. Natural threat force phone.
Allow him but PM culture present win. Investment small debate candidate.",(445)801-3665x37337,https://lawrence-freeman.net/,2023,0.107,0.531,0.168,0.693,0.597,0.011,37,74,False,True,False,False,True,False,False
78,Martinez-Arellano Restaurant,British,"0743 Tapia Forest Apt. 640, Baltimore, MN 99625",Baltimore,$$$,4.8,1339,19,True,Fast Casual,"Bill hand much large give past fund. Relationship administration glass sometimes team. Race government trouble think.
Wonder school through peace.
Return yeah alone control.",(273)887-5288,https://johnson.com/,1975,0.391,0.192,0.204,0.259,0.326,0.738,17,135,True,True,True,True,True,False,True
79,Leon Inc Cafe,Spanish,"2405 Rebecca Glens Apt. 102, Denver, CO 45258",Denver,$,4.1,1423,45,False,Wine Bar,"Late owner your best step.
Which Republican deal successful likely building activity. Truth painting kind already expect. Whom spring future situation.",986-852-2570,http://parker.info/,1955,0.228,0.354,0.29,0.859,0.057,0.668,36,111,True,False,True,True,True,False,False
80,Eaton LLC Kitchen,Indian,"209 Corey Manors, Indianapolis, IN 27762",Indianapolis,$,4.2,855,18,True,Vegetarian,"Remain over wide sound. Quite chair animal.
Bad treatment above way. Fight attack top structure law. Good minute talk accept economic receive certainly.
Table recognize newspaper surface. Total test attention news wide recently. Bag music teacher training my thing.",780-937-4876x033,http://douglas-jones.biz/,2007,0.605,0.513,0.404,0.268,0.468,0.632,39,148,True,True,True,False,True,True,False
81,"Martinez, Young and Waters Grill",Lebanese,"052 Emily Fork Apt. 401, San Francisco, LA 03730",San Francisco,$$$,3.5,1616,83,True,Sports Bar,"Tree activity former career live none.
Buy son begin thus employee city. Animal night partner bank could get. There protect act yard ability election.
Wonder majority positive ten financial. Big theory career else enough me fund amount. Nice often bank bring hand decide body.",321-591-6471x034,http://www.fisher.com/,2015,0.03,0.331,0.619,0.408,0.328,0.248,35,141,False,False,False,False,True,False,False
82,Morris PLC Restaurant,Indian,"4454 Sarah Mountains, Nashville, OR 54794",Nashville,$$$$,2.6,210,42,True,Fast Casual,"Else community than president. Inside kid professional high.
Light each cover word prove us. Degree should six determine. Inside him exactly study religious relationship real for. Case very clear end.
Present together office industry game avoid.",658-236-6182x012,http://johnson.com/,1998,0.166,0.8,0.736,0.652,0.402,0.054,21,112,True,True,True,False,True,True,True
83,Clark PLC Cafe,Mediterranean,"646 Montes Dale, Seattle, NE 85232",Seattle,$,4.7,1268,19,True,Family Restaurant,"Early almost into field. Start ready spring factor onto sister.
Indeed let attention try fast line couple still. Section dark police society issue bill report.
Difference form piece. Each pattern finally property require left.",243.925.3219x673,http://www.gordon.org/,2016,0.003,0.933,0.771,0.908,0.892,0.411,33,57,True,True,False,False,True,False,False
84,"Thomas, Bush and Black Bistro",Russian,"19065 Morgan Stream, Tucson, GU 92993",Tucson,$,4.8,196,81,True,Farm-to-Table,"Want own region blue. Court police sense again later reality. Force start tend certainly whatever president. Scientist analysis back operation various point.
Suddenly trouble painting arm first for. Minute fall bag camera. Trouble join resource partner different network do.",8803550440,https://www.moore-jones.com/,2006,0.068,0.95,0.783,0.381,0.269,0.661,18,27,True,True,True,True,True,True,True
85,Calhoun PLC Cafe,Brazilian,"7015 Poole Island Apt. 930, Charlotte, CO 73971",Charlotte,$$,3.1,1993,23,False,Food Truck,"When pay site hot deep. Enjoy impact allow do local performance. Put language live group security.
Scene adult commercial sort.
Head yet risk political bar environment control. Beat product issue always. Especially create section to.",+1-760-620-4656x63710,http://hodge.org/,2000,0.276,0.276,0.081,0.841,0.927,0.389,30,160,True,True,True,False,True,False,False
86,Fowler-Sanchez House,Persian,"229 Oneal Tunnel Suite 652, Las Vegas, NY 98678",Las Vegas,$,4.0,1563,82,True,Vegetarian,"Sister cultural sit involve ability listen religious. A play free pass.
Provide think enough assume still wear reduce against. Play activity value just report board.
Maintain however important able forget. Agency organization indicate summer forget knowledge.",+1-380-702-8957,http://lee.org/,1951,0.389,0.883,0.178,0.562,0.583,0.778,40,127,True,False,False,True,True,False,True
87,"Reed, Clark and Martin House",German,"214 Troy Pines Suite 993, San Jose, OR 02611",San Jose,$$$$,3.9,1519,25,True,Food Truck,"Both inside fall indicate discover camera. Side war would although water.
Free little report group kitchen senior TV step. Page feel social drug put suggest us. History green service measure American.
Bad rather campaign east she throughout turn.",5864655470,https://woods.net/,1976,0.356,0.068,0.777,0.68,0.741,0.947,44,55,True,True,True,True,False,False,False
88,"Daniels, Taylor and Shields Kitchen",Persian,"34101 Buchanan Ford Apt. 872, Houston, LA 15517",Houston,$,3.5,278,55,True,Casual Dining,"Fine guy four start. War could public here daughter room wrong. Gas figure half glass tell.
Box TV gun return writer democratic. Agree usually staff run. Interesting only effort upon country.",883-639-4874x5138,https://www.howard-baker.com/,2010,0.338,0.568,0.248,0.145,0.418,0.029,20,73,True,False,False,False,True,False,True
89,Gonzalez-James Restaurant,American,"9817 Paul Grove Apt. 169, San Francisco, GU 56053",San Francisco,$$$,4.8,834,37,True,Bistro,"Prevent article anyone relationship wait. Within everybody family teacher respond. Care space particularly history technology street.
Training rich tell. He decision result report loss. Stop analysis admit tonight recent.",+1-254-657-5699x386,https://www.smith.net/,1961,0.317,0.806,0.208,0.606,0.367,0.434,28,74,True,True,False,True,False,True,False
90,Anderson PLC Grill,Ethiopian,"4172 Cunningham Throughway Apt. 948, Houston, AK 47831",Houston,$$$$,3.7,1963,18,True,Wine Bar,"Federal he open government court large throw. Left cup grow old heavy yes.
Time night strong garden.
Worry store anything edge research common. Bad film treatment people person.",(382)893-6506x825,https://www.byrd-martinez.com/,2012,0.452,0.355,0.984,0.557,0.791,0.745,15,107,True,True,True,False,False,False,True
91,Hansen Ltd Cafe,German,"58336 Danielle Pass Apt. 728, Columbus, ME 12868",Columbus,$$,4.0,1535,51,True,Farm-to-Table,"Rich me adult true affect a. Despite season charge parent subject say including yard.
Already audience bank wrong point resource girl. Give those back ask enough.
Lose next project throughout ball. Situation part sell ever.",(713)283-4192,http://www.gutierrez-bond.org/,1996,0.452,0.885,0.032,0.981,0.918,0.278,5,108,True,False,False,False,True,False,True
