user_id,restaurant_id,rating,timestamp,order_type,party_size,wait_time,occasion
1957,25,1.7,2024-02-27 15:47:34.601160,Takeout,1,33,Celebration
109,540,1.2,2023-12-01 20:51:09.616928,Delivery,1,45,Casual
1639,237,1.2,2025-02-02 23:16:38.411948,Delivery,1,40,Business
1500,3029,1.0,2024-05-23 01:33:28.307677,Takeout,1,55,Business
575,1526,2.1,2023-11-01 04:54:41.240445,Delivery,4,34,Casual
1910,1175,1.0,2024-02-16 22:50:19.425613,Takeout,3,31,Celebration
1383,2055,1.6,2024-04-28 00:22:21.337921,Dine-in,7,53,Business
954,2799,1.0,2023-07-20 02:28:01.384113,Takeout,6,38,Business
1637,516,2.4,2025-05-23 08:53:37.179801,Delivery,6,24,Family
948,1640,2.8,2023-08-10 11:35:06.859731,Takeout,2,40,Family
1222,2282,1.0,2025-06-19 12:58:46.600778,Dine-in,4,43,Celebration
1723,4387,1.2,2025-04-28 20:06:29.711505,Dine-in,1,20,Family
98,1769,2.2,2025-01-26 08:25:32.106468,Takeout,6,32,Date
1845,689,1.5,2024-07-03 09:42:15.059624,Delivery,7,15,Casual
1807,2234,1.4,2023-09-02 01:09:57.224099,Delivery,8,13,Family
1914,2600,1.2,2025-05-23 21:52:27.849094,Takeout,2,7,Date
335,2532,1.2,2025-04-04 12:30:42.465533,Dine-in,4,5,Casual
1310,2882,1.4,2024-06-23 20:18:13.272711,Dine-in,1,34,Date
1044,2959,2.0,2024-12-09 17:28:58.262333,Dine-in,4,16,Casual
1363,4910,1.8,2023-08-02 21:58:02.069804,Dine-in,8,53,Business
54,2251,1.9,2024-07-16 08:19:50.318803,Delivery,3,53,Business
183,4822,1.2,2024-01-27 23:28:26.993691,Delivery,5,16,Celebration
1332,447,1.4,2023-11-28 02:46:11.173527,Takeout,2,11,Family
1578,66,3.0,2024-01-19 00:31:47.715316,Dine-in,3,38,Date
466,2286,2.3,2024-08-31 03:07:33.884892,Takeout,2,27,Celebration
1582,2891,1.2,2024-01-10 08:27:42.269373,Dine-in,8,26,Celebration
349,206,1.8,2023-11-08 18:46:33.068001,Dine-in,5,29,Business
1434,1743,1.3,2023-10-08 09:53:56.639862,Dine-in,3,60,Casual
902,128,1.7,2025-03-03 12:07:43.627372,Dine-in,4,5,Casual
61,3304,1.5,2024-01-28 18:19:04.899178,Takeout,2,59,Family
501,82,1.6,2025-07-10 19:04:59.144394,Dine-in,5,50,Date
1853,4116,1.3,2024-04-12 03:42:28.309324,Dine-in,2,57,Family
1322,2578,1.7,2025-04-29 00:26:53.352874,Takeout,5,7,Casual
1977,3354,1.7,2024-10-23 12:39:15.428836,Delivery,6,31,Date
1455,430,1.7,2024-03-08 21:24:03.409215,Delivery,3,25,Date
150,2444,1.0,2024-04-24 20:54:30.523451,Takeout,8,32,Date
429,2831,1.4,2024-06-07 14:50:09.237013,Dine-in,1,49,Celebration
867,2811,1.6,2024-04-23 17:16:11.673933,Takeout,2,44,Business
573,3811,2.2,2023-08-07 02:23:07.226103,Dine-in,3,55,Casual
850,3233,1.2,2024-12-18 00:23:40.527923,Dine-in,4,38,Casual
919,1300,1.5,2024-06-08 06:53:30.614523,Delivery,4,30,Casual
393,4542,1.6,2023-11-19 22:09:22.512704,Takeout,6,6,Casual
1743,3569,1.8,2024-05-13 16:03:25.449173,Takeout,6,44,Business
956,2903,1.4,2023-08-25 10:31:08.836847,Takeout,5,28,Date
112,936,2.3,2024-03-16 17:55:39.223299,Takeout,7,25,Casual
526,2246,1.0,2025-03-29 00:21:55.046175,Takeout,7,42,Business
1991,1056,1.6,2024-12-26 22:41:27.625231,Dine-in,7,35,Family
839,4971,2.2,2024-02-08 23:56:09.802145,Delivery,1,46,Casual
38,3872,1.3,2024-08-07 13:32:50.673995,Dine-in,4,6,Casual
911,2566,1.8,2024-09-10 01:39:49.358368,Takeout,4,12,Celebration
993,2949,1.2,2023-11-11 21:08:38.492645,Takeout,6,58,Business
1619,61,2.1,2024-07-07 08:03:59.080673,Delivery,7,42,Celebration
364,472,2.1,2024-02-01 11:14:47.595373,Dine-in,8,7,Celebration
797,596,1.5,2024-07-16 00:03:56.960514,Takeout,6,27,Celebration
1567,1404,1.7,2024-02-04 12:49:17.011735,Delivery,7,52,Casual
1623,2145,1.5,2023-07-18 18:40:54.972683,Delivery,7,47,Family
837,3812,1.9,2024-07-24 09:26:01.146230,Takeout,5,10,Casual
747,649,1.7,2025-06-01 14:57:23.510748,Delivery,5,57,Date
1555,588,1.8,2023-10-04 03:59:18.931706,Dine-in,7,17,Date
1996,4129,1.8,2025-01-01 20:53:18.575257,Takeout,3,8,Family
1495,1267,1.2,2024-03-16 07:02:49.549407,Delivery,6,32,Business
84,883,1.4,2024-08-19 03:15:11.337872,Dine-in,8,53,Business
1116,1093,1.3,2024-02-29 21:18:23.174957,Takeout,8,51,Date
1708,2335,2.3,2024-08-01 14:17:55.017364,Takeout,5,11,Celebration
1603,4555,2.5,2024-01-22 23:13:12.577197,Dine-in,5,50,Business
1528,4440,1.4,2024-09-13 23:29:05.663603,Takeout,6,31,Date
1174,2931,1.8,2024-12-04 00:49:48.253524,Delivery,6,59,Family
388,4801,2.4,2025-04-11 12:03:48.377732,Dine-in,4,51,Business
803,4330,1.9,2024-03-26 20:06:12.404056,Dine-in,7,35,Business
936,1896,2.0,2023-11-12 02:06:47.779814,Delivery,1,60,Date
482,2044,1.0,2024-06-11 13:36:22.777469,Dine-in,8,8,Celebration
542,3089,2.4,2024-06-12 13:04:18.367149,Dine-in,1,47,Celebration
1727,737,2.3,2024-05-13 01:10:30.629378,Dine-in,3,5,Date
361,2889,2.2,2024-09-18 07:27:48.805135,Dine-in,7,15,Date
996,2599,1.8,2024-07-31 09:09:20.819974,Dine-in,4,24,Casual
1436,3820,1.0,2024-06-12 01:36:54.678950,Takeout,8,32,Casual
1692,13,1.6,2025-03-08 09:36:15.811139,Delivery,5,27,Date
459,557,1.8,2024-12-21 16:04:06.243423,Delivery,7,41,Family
1996,3558,2.9,2024-11-01 08:22:28.725698,Delivery,8,8,Business
827,460,1.1,2024-08-27 01:31:18.267218,Takeout,2,55,Business
406,1266,1.4,2024-07-30 09:38:44.487587,Takeout,5,55,Casual
805,1903,1.6,2025-02-22 10:31:24.390110,Dine-in,2,6,Family
890,1175,1.0,2024-01-16 19:52:51.270196,Delivery,1,48,Business
674,3335,2.0,2024-05-09 07:55:01.289875,Delivery,2,45,Business
1020,3104,2.4,2024-10-31 01:30:21.799023,Takeout,3,48,Date
1153,1154,1.3,2025-04-30 12:04:19.079091,Dine-in,2,16,Date
909,4536,1.7,2025-03-15 15:30:03.839224,Dine-in,2,37,Family
1603,4924,1.0,2023-12-15 18:40:45.266055,Takeout,8,49,Business
1958,3466,1.9,2023-10-18 12:11:21.703897,Delivery,5,24,Business
1118,4071,2.0,2024-08-03 10:18:13.681364,Delivery,3,30,Family
418,2853,1.4,2024-03-29 03:44:38.444744,Takeout,1,5,Date
1925,1975,2.0,2024-01-05 08:35:02.408679,Takeout,8,43,Business
1877,258,1.1,2024-01-24 17:28:03.779097,Dine-in,1,22,Family
1117,1168,2.7,2023-10-19 13:46:34.225396,Delivery,3,27,Family
126,233,2.1,2023-10-14 11:18:45.256446,Delivery,5,25,Date
1064,1793,1.5,2025-04-02 19:10:34.877203,Dine-in,3,19,Date
1470,2381,2.3,2023-09-11 21:58:03.369918,Takeout,8,14,Casual
784,374,2.1,2024-05-03 02:10:48.179088,Dine-in,2,60,Casual
1281,4315,2.1,2025-01-18 16:39:09.302239,Takeout,5,56,Date
1184,4328,1.0,2023-11-08 21:03:17.080472,Delivery,8,45,Business
480,2137,1.7,2023-12-15 03:14:15.935999,Delivery,5,47,Date
1165,3658,1.5,2025-02-21 03:29:05.470360,Delivery,3,56,Date
343,1641,2.0,2024-04-25 05:25:32.327033,Delivery,3,36,Business
1536,313,2.0,2023-10-27 20:08:43.987540,Dine-in,5,14,Family
1433,2687,2.6,2024-04-25 22:04:32.460688,Dine-in,8,22,Business
651,699,2.0,2024-11-25 04:50:09.876713,Dine-in,4,42,Casual
41,3828,2.0,2024-05-07 08:11:03.990967,Delivery,6,17,Celebration
717,3942,2.6,2024-02-15 22:39:21.078465,Takeout,8,31,Celebration
586,1735,2.0,2025-02-14 05:09:14.713789,Delivery,4,52,Family
678,4597,1.0,2025-03-21 12:02:55.139750,Dine-in,5,17,Date
266,1183,1.2,2024-09-02 17:18:06.993692,Takeout,4,34,Date
1151,113,1.0,2024-05-20 08:51:31.917080,Dine-in,1,28,Casual
1105,2301,1.2,2025-04-13 21:52:27.580030,Delivery,8,19,Celebration
1801,2139,2.1,2023-08-10 04:08:27.192291,Dine-in,1,29,Family
318,172,1.6,2024-01-09 12:32:17.261721,Takeout,6,44,Casual
419,2450,1.0,2023-11-13 08:29:41.128854,Takeout,4,45,Celebration
1066,1374,2.1,2024-01-08 07:49:30.577155,Takeout,2,12,Business
1408,1700,2.2,2025-06-25 06:40:37.813651,Takeout,8,39,Business
1175,1199,1.0,2023-07-18 07:22:16.038171,Takeout,8,26,Celebration
1434,881,1.9,2024-03-14 11:55:54.973354,Delivery,6,43,Family
21,1030,1.9,2024-09-05 12:48:36.844503,Dine-in,5,51,Celebration
1881,4693,2.2,2023-09-24 23:57:30.657634,Takeout,3,29,Family
1483,2326,2.2,2023-09-04 20:38:24.876184,Dine-in,1,36,Celebration
1950,1113,1.0,2024-02-14 03:42:23.650982,Delivery,5,18,Casual
1274,22,2.2,2024-10-20 00:16:52.250781,Dine-in,3,5,Date
326,1613,1.0,2024-11-25 02:46:12.664480,Delivery,6,46,Casual
294,2050,1.2,2023-12-22 04:58:24.026675,Dine-in,2,55,Family
1780,1490,1.4,2024-01-17 23:12:14.150911,Takeout,1,23,Business
1495,914,2.5,2025-01-24 13:00:38.181209,Takeout,4,43,Casual
698,3960,2.2,2024-05-08 23:48:22.478876,Dine-in,5,41,Casual
895,78,1.3,2024-12-07 13:31:17.639393,Delivery,7,45,Casual
12,1867,2.2,2024-01-13 14:35:40.510470,Takeout,3,17,Date
1042,2061,1.9,2024-03-16 12:17:30.586292,Takeout,5,50,Casual
1428,332,1.2,2025-02-18 06:16:43.686771,Takeout,8,42,Celebration
208,2295,2.0,2023-09-08 00:24:41.935564,Dine-in,5,18,Family
790,3328,2.1,2023-08-02 14:36:48.269819,Dine-in,7,22,Casual
1778,3305,1.8,2025-05-05 15:54:08.901256,Delivery,5,45,Family
144,146,1.2,2025-01-19 08:30:11.269074,Takeout,8,51,Business
55,3501,1.9,2024-05-26 00:05:17.525629,Dine-in,6,11,Celebration
722,4596,2.6,2025-04-29 07:08:03.729745,Takeout,3,45,Celebration
387,1882,1.0,2023-08-01 11:06:42.373984,Takeout,3,10,Family
911,4140,2.9,2025-04-14 08:37:37.801020,Takeout,2,15,Business
319,414,2.1,2025-05-26 03:23:24.313212,Dine-in,3,31,Date
1160,1239,2.3,2024-05-28 20:26:52.749859,Delivery,8,18,Casual
1842,1283,1.0,2023-12-28 17:54:34.679676,Takeout,2,50,Celebration
74,3329,1.6,2024-08-13 01:29:41.188494,Delivery,7,36,Business
1824,1494,1.0,2025-04-28 07:04:37.548408,Delivery,6,46,Family
1695,4606,1.6,2025-05-21 04:23:38.993117,Dine-in,7,34,Family
1921,849,1.5,2023-07-18 10:12:22.603005,Dine-in,3,6,Family
985,4445,1.0,2023-11-12 14:31:30.209312,Delivery,4,21,Celebration
1550,4851,1.7,2024-07-10 12:21:12.259822,Takeout,6,31,Business
550,1212,1.6,2025-05-24 23:48:53.584426,Takeout,5,37,Date
198,2388,1.2,2024-10-08 14:13:03.638463,Delivery,8,56,Date
416,3837,2.0,2025-02-24 07:35:45.207018,Dine-in,4,11,Casual
1253,4490,2.5,2025-01-15 23:31:55.576729,Delivery,6,50,Family
1021,361,1.8,2023-12-24 02:31:09.835922,Delivery,7,40,Date
1684,4587,1.8,2024-09-20 00:45:36.537923,Delivery,7,30,Celebration
1237,24,1.3,2024-11-21 00:39:53.740339,Delivery,2,12,Celebration
1426,2388,1.8,2025-03-05 14:02:00.808014,Delivery,8,44,Date
1190,3213,1.4,2023-08-19 05:29:45.791283,Dine-in,5,54,Date
1148,2202,1.8,2025-01-07 07:45:35.815603,Takeout,6,9,Casual
1711,2829,2.1,2024-07-20 19:20:45.258443,Dine-in,3,7,Business
1007,681,1.1,2025-01-17 19:00:06.105318,Dine-in,3,9,Family
1559,2825,1.3,2023-09-16 18:21:36.300810,Delivery,7,28,Business
1772,3278,1.6,2025-02-09 23:45:54.114649,Delivery,1,35,Date
1849,3166,1.7,2025-04-10 07:25:18.940328,Delivery,3,37,Business
1767,2401,1.8,2024-10-01 07:56:35.828655,Takeout,8,16,Date
913,322,1.4,2023-11-03 16:17:11.396594,Dine-in,7,11,Casual
154,2495,1.8,2024-08-23 21:33:55.616327,Takeout,8,45,Celebration
795,354,2.0,2024-11-22 04:01:50.561294,Delivery,7,49,Family
1131,3610,1.0,2024-10-15 02:32:57.753124,Dine-in,2,11,Business
97,433,1.0,2023-10-09 13:16:39.067233,Dine-in,1,23,Business
478,1875,2.1,2023-09-23 22:45:04.230727,Takeout,4,48,Celebration
1024,1652,1.5,2024-03-11 21:46:58.707744,Takeout,5,10,Celebration
114,3698,1.7,2024-04-23 10:19:51.618000,Dine-in,1,22,Casual
318,947,1.8,2025-07-04 06:40:52.588934,Dine-in,3,30,Date
371,2415,1.6,2023-09-14 00:31:14.212984,Takeout,8,48,Business
1898,1128,1.8,2025-05-30 05:38:45.545717,Takeout,6,55,Celebration
304,3269,1.8,2023-09-30 22:58:08.966399,Dine-in,6,31,Celebration
782,8,2.0,2023-07-24 09:58:10.406569,Dine-in,7,21,Business
513,4608,1.6,2024-04-20 00:20:11.533424,Delivery,2,29,Family
1887,4494,1.9,2025-05-26 05:28:29.681524,Takeout,1,58,Business
1290,618,1.9,2023-07-22 22:33:04.605569,Delivery,2,7,Celebration
1443,1168,2.9,2024-10-27 17:53:02.111832,Delivery,3,41,Date
1014,3844,1.4,2023-07-20 17:16:38.826594,Dine-in,3,42,Date
317,4301,1.6,2024-01-26 23:44:02.337747,Delivery,2,58,Business
534,2767,1.3,2025-06-02 08:30:50.305856,Takeout,8,44,Family
1806,4444,1.3,2024-04-21 22:58:18.261579,Takeout,2,57,Date
1066,355,1.7,2024-01-17 17:31:25.269975,Takeout,3,52,Business
1793,2129,1.6,2024-01-09 12:38:29.067717,Delivery,6,15,Celebration
178,4155,1.4,2024-05-04 06:04:31.254312,Takeout,8,22,Celebration
1445,2930,1.2,2025-04-10 13:35:17.367966,Delivery,3,12,Casual
862,2194,1.2,2025-06-29 07:27:23.678470,Takeout,4,43,Date
34,661,1.8,2025-02-03 19:44:32.072880,Delivery,6,57,Celebration
672,2511,2.3,2023-12-20 02:49:29.035416,Delivery,3,49,Business
513,3701,1.3,2024-07-21 09:13:04.616772,Dine-in,4,35,Date
813,604,1.8,2025-02-17 16:22:26.429049,Dine-in,4,37,Casual
547,4766,1.7,2023-07-22 16:46:28.686033,Delivery,8,35,Date
1872,1489,1.1,2024-07-21 07:45:19.439617,Takeout,5,17,Business
550,4930,1.9,2023-10-17 10:46:13.102763,Takeout,5,21,Celebration
650,1588,1.0,2023-12-27 09:52:09.413194,Delivery,7,12,Date
1320,1575,1.2,2025-01-24 19:48:03.054440,Dine-in,7,53,Family
277,452,1.3,2024-04-01 10:31:18.574362,Takeout,1,26,Casual
1987,4033,1.7,2024-04-17 01:48:27.298524,Takeout,1,44,Business
786,3249,1.8,2025-05-09 15:24:33.996235,Dine-in,6,23,Family
1092,3016,1.2,2023-07-29 21:22:21.473459,Dine-in,3,6,Celebration
1101,4307,2.1,2025-01-23 21:15:21.154992,Delivery,1,51,Family
499,1149,1.0,2024-05-10 14:31:55.681528,Dine-in,6,19,Celebration
520,1278,2.0,2025-02-05 18:18:16.553977,Delivery,6,50,Celebration
1342,1788,2.3,2025-04-17 14:25:47.826077,Dine-in,5,51,Family
432,2571,1.5,2024-07-24 04:46:07.554135,Delivery,2,41,Business
1346,661,1.8,2023-10-26 02:09:09.760338,Dine-in,7,20,Casual
1571,2194,1.5,2024-12-11 06:47:42.791132,Dine-in,4,34,Business
349,1944,2.4,2024-12-25 10:08:47.528379,Dine-in,6,9,Date
992,524,1.9,2024-02-02 00:24:17.584271,Dine-in,4,33,Celebration
1217,1598,1.6,2023-12-27 20:57:12.107432,Dine-in,6,21,Celebration
499,2852,1.9,2024-07-21 18:31:02.635033,Dine-in,4,49,Family
352,1274,1.1,2024-12-04 00:43:49.282295,Delivery,8,5,Business
842,1916,2.2,2023-09-26 16:51:43.324307,Dine-in,8,28,Family
96,1265,2.1,2025-03-18 21:53:32.866837,Delivery,3,36,Celebration
107,3546,1.7,2024-09-13 22:27:32.098315,Takeout,3,30,Casual
850,97,1.8,2023-09-07 21:50:16.123770,Delivery,2,53,Family
1664,3192,2.1,2023-09-28 04:24:31.860414,Dine-in,6,24,Date
909,1556,2.0,2023-08-06 04:04:55.605361,Dine-in,5,12,Celebration
631,993,1.2,2025-02-08 20:56:42.656217,Delivery,5,21,Celebration
1975,4920,1.5,2024-10-30 00:20:04.612166,Dine-in,8,41,Date
764,881,2.2,2023-07-17 19:06:22.203187,Delivery,3,55,Family
512,2960,1.8,2024-07-23 18:39:16.623637,Takeout,2,50,Date
417,1865,1.6,2025-05-25 15:16:16.722268,Takeout,3,50,Date
235,1214,2.4,2025-01-08 16:37:40.451861,Dine-in,7,57,Business
1676,565,2.0,2025-04-02 14:55:46.205782,Delivery,3,7,Business
1185,2890,2.0,2024-05-03 02:36:15.660123,Dine-in,7,38,Business
496,1261,1.2,2024-02-13 18:30:38.514310,Takeout,2,12,Family
647,589,1.4,2024-06-06 03:15:35.951778,Delivery,2,46,Casual
224,4071,1.4,2024-10-20 20:54:06.309821,Delivery,4,6,Family
380,4658,1.0,2024-02-14 01:20:46.714471,Takeout,7,33,Date
1494,1357,1.7,2024-11-28 08:50:05.375004,Dine-in,4,36,Date
1252,125,1.8,2024-12-19 10:33:23.312472,Takeout,4,52,Family
1921,702,1.6,2023-09-27 22:32:51.603639,Delivery,7,37,Date
805,1699,1.9,2024-07-27 05:17:47.283147,Takeout,4,12,Celebration
1196,64,1.8,2023-11-29 13:50:27.026568,Dine-in,5,34,Business
796,1817,1.1,2024-02-10 05:05:18.431218,Delivery,1,26,Celebration
1717,1930,1.2,2024-06-28 00:28:57.109482,Delivery,2,54,Celebration
702,92,1.7,2025-02-21 13:56:17.290698,Takeout,6,46,Date
281,2339,1.4,2024-04-10 19:10:47.939423,Dine-in,2,10,Family
1647,638,1.2,2024-10-24 03:34:24.950670,Takeout,6,57,Family
698,540,3.4,2024-08-03 16:31:20.502217,Dine-in,4,54,Family
1592,4217,1.5,2024-06-27 14:27:27.385874,Dine-in,1,24,Celebration
340,2892,1.0,2024-05-06 09:36:10.733051,Delivery,4,39,Casual
60,2935,1.7,2023-09-26 18:10:42.952738,Dine-in,2,57,Celebration
1317,4456,1.8,2023-08-12 16:00:15.768474,Dine-in,4,19,Date
1663,3317,2.2,2024-04-06 00:12:03.943574,Takeout,1,18,Business
924,1213,2.1,2024-05-23 20:01:42.903936,Delivery,7,8,Date
1658,2298,1.6,2025-05-12 05:47:47.167892,Delivery,4,50,Celebration
429,4909,1.5,2025-03-07 23:25:17.303926,Takeout,2,52,Casual
168,2482,1.0,2024-05-02 11:38:29.696786,Takeout,3,7,Casual
1685,963,1.8,2023-09-26 04:05:05.563413,Dine-in,2,23,Business
852,4641,1.4,2024-08-15 04:20:35.041954,Dine-in,1,38,Celebration
1587,2769,1.0,2024-06-07 18:50:04.567633,Takeout,8,9,Celebration
1895,3411,1.5,2023-08-11 12:08:07.458117,Takeout,1,32,Date
1967,269,1.8,2025-06-15 18:54:57.044576,Takeout,7,10,Date
460,2275,1.4,2023-09-18 23:01:46.232216,Delivery,6,29,Celebration
1038,656,1.8,2024-10-27 17:28:00.499240,Dine-in,6,41,Family
1085,419,2.5,2025-01-09 01:48:10.708841,Takeout,4,38,Family
296,1652,1.6,2024-08-08 19:38:27.762672,Takeout,3,56,Business
504,3664,1.8,2024-04-16 04:01:42.084025,Dine-in,1,6,Celebration
1382,3049,1.8,2025-05-14 09:44:38.405339,Dine-in,2,33,Business
1209,845,1.3,2025-04-03 06:17:51.123011,Dine-in,4,31,Business
192,4207,2.5,2024-09-26 16:32:05.941837,Dine-in,3,43,Business
1092,3811,1.6,2025-02-11 09:18:37.219645,Dine-in,2,54,Celebration
1978,1363,1.4,2024-08-12 16:27:17.312741,Delivery,3,27,Date
1545,3987,1.5,2024-05-10 17:14:16.264680,Takeout,8,24,Date
622,734,1.6,2024-11-21 02:17:06.065180,Dine-in,7,6,Casual
694,2588,1.3,2023-10-31 15:52:49.087769,Takeout,5,20,Casual
238,1139,2.0,2025-05-03 06:08:02.957710,Dine-in,6,13,Casual
983,1026,1.0,2024-03-13 15:31:31.220777,Delivery,1,24,Casual
1416,3711,1.7,2024-05-28 13:17:34.492128,Takeout,7,49,Celebration
665,151,1.6,2025-01-01 16:57:19.813056,Delivery,2,12,Family
1846,4715,1.3,2025-02-08 13:44:49.182446,Dine-in,3,22,Family
1914,2816,1.6,2024-06-20 04:34:22.313463,Delivery,1,13,Business
1292,777,2.0,2023-11-11 10:45:43.883952,Delivery,6,38,Celebration
772,2987,1.3,2024-11-12 20:59:22.793295,Dine-in,8,52,Date
458,4677,1.0,2025-06-27 19:34:50.877216,Dine-in,2,35,Business
887,1525,1.8,2024-09-17 13:44:22.866944,Takeout,7,19,Business
1694,3021,1.0,2024-07-26 16:58:13.942195,Takeout,7,38,Date
205,2858,1.2,2023-09-19 21:54:28.374017,Takeout,3,47,Celebration
1496,4034,1.6,2025-06-04 13:59:36.189624,Dine-in,7,9,Date
1258,1449,1.6,2024-10-19 09:20:28.899387,Delivery,1,10,Celebration
1721,1835,1.3,2024-07-06 04:01:41.437606,Takeout,3,58,Casual
1103,4141,2.2,2025-04-02 22:29:50.411983,Takeout,5,23,Date
281,827,2.5,2025-04-03 05:59:13.709500,Delivery,8,59,Family
213,1976,1.0,2024-04-25 20:22:40.451508,Takeout,6,25,Business
1469,3633,1.2,2023-11-14 14:41:27.488609,Dine-in,8,36,Business
1308,3048,2.0,2025-02-25 05:57:02.256443,Delivery,1,41,Celebration
1376,144,1.7,2025-05-09 04:21:32.718117,Takeout,8,31,Business
66,1804,1.0,2024-12-22 18:15:17.601942,Delivery,1,47,Business
813,4094,2.0,2025-03-25 01:04:36.588338,Dine-in,7,40,Family
1313,3676,1.0,2024-01-29 07:55:55.101526,Takeout,1,11,Business
1956,2008,1.0,2024-04-27 20:43:47.678866,Delivery,1,52,Family
1402,3098,1.5,2025-05-19 23:04:57.426019,Delivery,6,36,Family
759,3430,1.3,2024-09-25 04:18:46.435582,Dine-in,8,19,Business
1529,3652,1.5,2025-01-16 20:03:07.522629,Delivery,8,15,Celebration
960,2722,1.8,2024-02-16 02:13:18.350518,Delivery,7,33,Business
138,4227,1.6,2024-07-16 10:17:45.042111,Delivery,8,27,Family
1284,3807,1.0,2024-04-11 22:38:50.958414,Dine-in,4,23,Family
1262,542,2.5,2024-08-03 05:27:29.629999,Delivery,1,26,Casual
605,3545,1.4,2025-01-24 06:00:10.463691,Takeout,6,45,Casual
1760,3398,2.0,2024-06-05 05:04:41.420564,Dine-in,3,26,Date
40,1202,1.7,2024-10-01 06:40:33.051273,Dine-in,3,16,Family
1038,600,1.7,2025-05-28 05:50:12.144265,Dine-in,5,20,Family
271,3063,1.7,2024-08-25 11:46:33.385880,Takeout,3,21,Business
833,863,1.5,2024-08-07 22:58:02.725816,Takeout,8,23,Business
464,1463,1.5,2024-12-29 23:29:29.778940,Delivery,2,7,Family
1915,3871,1.6,2023-12-28 19:43:30.125854,Delivery,5,37,Date
162,4090,1.5,2023-08-07 05:52:42.455538,Dine-in,7,26,Celebration
1458,3868,2.0,2025-05-27 01:08:32.492465,Delivery,1,42,Family
1437,4744,1.9,2024-09-06 22:58:19.626090,Takeout,8,37,Family
1629,3666,2.1,2025-03-17 16:41:35.857751,Dine-in,8,46,Family
1826,3431,1.8,2024-01-19 09:38:31.224873,Dine-in,7,14,Family
1613,1732,1.4,2024-12-03 16:55:13.931789,Dine-in,1,60,Business
1019,148,1.8,2023-11-08 04:11:22.267108,Takeout,8,5,Date
1147,2836,1.9,2023-11-18 05:05:03.111351,Dine-in,1,54,Celebration
189,1616,1.8,2025-03-16 04:12:13.154514,Dine-in,7,37,Business
1262,3649,2.5,2025-04-25 09:27:14.375835,Delivery,2,35,Casual
350,1799,1.7,2023-09-21 18:51:53.406745,Delivery,8,42,Family
1346,3233,1.8,2024-07-29 20:37:22.676428,Delivery,2,28,Celebration
1740,3300,1.7,2024-10-29 16:34:30.867423,Delivery,1,46,Business
1318,3337,1.8,2024-09-28 02:22:33.906927,Delivery,5,5,Date
347,194,1.9,2025-04-03 21:13:30.439293,Delivery,2,31,Business
649,1027,1.5,2024-10-09 20:41:41.174960,Takeout,2,5,Business
129,106,2.1,2023-08-21 07:19:20.001135,Takeout,7,60,Business
168,140,2.0,2024-07-10 00:16:16.899076,Delivery,4,12,Business
449,2106,1.8,2025-04-04 19:48:04.197822,Dine-in,7,52,Business
1616,4873,2.4,2025-01-08 14:54:56.118696,Takeout,2,33,Family
811,4262,1.0,2024-05-14 11:47:41.987929,Dine-in,1,44,Casual
1285,4027,1.6,2024-06-19 06:57:38.938807,Dine-in,1,39,Date
1999,1916,2.3,2024-03-31 00:57:19.687144,Delivery,3,51,Celebration
1053,1494,1.5,2025-04-27 14:31:58.592448,Dine-in,3,57,Business
1043,1108,1.6,2025-02-16 17:11:31.709231,Delivery,8,14,Celebration
1915,1695,1.0,2024-03-26 15:35:48.528553,Delivery,3,38,Casual
1840,1937,1.4,2024-02-27 01:58:56.939201,Dine-in,1,25,Casual
548,2866,1.2,2024-02-02 09:21:24.350699,Dine-in,2,8,Family
1600,4647,1.6,2024-09-06 17:32:24.574275,Takeout,3,60,Family
420,3350,2.0,2024-10-13 03:25:25.517385,Dine-in,6,52,Celebration
1204,1100,1.3,2024-01-06 13:21:09.695691,Delivery,7,5,Date
1429,1349,1.5,2024-04-29 01:00:49.177655,Dine-in,4,54,Casual
1887,21,1.0,2023-08-18 17:12:32.773083,Delivery,6,33,Family
967,734,1.5,2024-07-15 22:32:53.864282,Delivery,6,54,Casual
650,3779,1.2,2024-03-28 00:31:02.343418,Dine-in,7,57,Casual
937,1222,1.3,2024-03-08 06:54:33.180980,Delivery,1,50,Family
154,2751,1.4,2024-12-14 17:16:46.923658,Takeout,4,59,Casual
849,1386,1.3,2024-01-27 12:15:27.658734,Takeout,8,34,Celebration
1736,1447,1.2,2023-09-14 04:22:08.313337,Takeout,3,58,Family
769,3037,1.3,2023-11-09 08:31:23.756738,Delivery,5,45,Business
1351,729,2.0,2024-12-16 07:50:09.392210,Takeout,3,44,Casual
300,2607,1.6,2025-06-19 11:34:53.587072,Takeout,8,31,Casual
217,4625,2.1,2024-09-29 23:13:58.455294,Dine-in,2,47,Date
445,4201,1.2,2024-09-21 09:33:11.849280,Takeout,7,18,Casual
1071,4916,1.6,2023-07-14 11:12:15.115946,Delivery,5,25,Casual
595,2921,1.7,2025-06-11 08:46:05.969974,Takeout,8,48,Date
923,3464,1.0,2025-07-06 06:29:28.362596,Dine-in,5,49,Family
1027,227,1.4,2024-02-23 10:46:23.603615,Dine-in,6,29,Casual
374,2004,3.2,2024-11-03 05:20:13.812892,Dine-in,7,22,Casual
140,2607,2.5,2024-02-02 18:40:35.898013,Dine-in,3,38,Business
1864,3892,2.2,2025-04-24 20:02:06.426979,Takeout,8,34,Casual
